Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,last_week,two_weeks_ago,last_month,quater_month,last_year,two_years_ago,Year,Month,Week
9,2012-04-27,550414.99,0,73.07,3.814,225.3672537,5.539,542819.03,578539.86,574985.37,482451.21,532226.2,491723.42,2012,4,17
9,2012-05-04,586289.08,0,78.98,3.749,225.4227585,5.539,550414.99,542819.03,677885.99,549967.89,545251.1,526128.61,2012,5,18
9,2012-05-11,592572.3,0,70.94,3.688,225.4782634,5.539,586289.08,550414.99,578539.86,609736.12,539126.0,492792.8,2012,5,19
9,2012-05-18,571463.93,0,69.52,3.63,225.4942498,5.539,592572.3,586289.08,542819.03,658965.05,518266.9,506274.94,2012,5,20
9,2012-05-25,547226.0,0,79.69,3.561,225.4944288,5.539,571463.93,592572.3,550414.99,563578.79,553834.04,558143.53,2012,5,21
9,2012-06-01,583648.59,0,80.26,3.501,225.4946078,5.539,547226.0,571463.93,586289.08,619498.28,587004.29,586061.46,2012,6,22
9,2012-06-08,582525.42,0,78.91,3.452,225.4947868,5.539,583648.59,547226.0,592572.3,574955.95,550076.32,522715.68,2012,6,23
9,2012-06-15,564606.1,0,82.21,3.393,225.5070634,5.539,582525.42,583648.59,571463.93,550373.57,558671.14,513073.87,2012,6,24
9,2012-06-22,562173.12,0,81.05,3.346,225.5495841,5.539,564606.1,582525.42,547226.0,550791.32,538745.93,509263.28,2012,6,25
9,2012-06-29,544770.7,0,87.18,3.286,225.5921049,5.539,562173.12,564606.1,583648.59,574985.37,537064.03,528832.54,2012,6,26
9,2012-07-06,578790.36,0,84.15,3.227,225.6346256,5.277,544770.7,562173.12,582525.42,677885.99,535983.13,485389.15,2012,7,27
9,2012-07-13,536537.64,0,82.39,3.256,225.6771463,5.277,578790.36,544770.7,564606.1,578539.86,512834.04,474030.51,2012,7,28
9,2012-07-20,513991.57,0,83.39,3.311,225.6871121,5.277,536537.64,578790.36,562173.12,542819.03,491449.94,462676.5,2012,7,29
9,2012-07-27,495951.0,0,86.41,3.407,225.6970779,5.277,513991.57,536537.64,544770.7,550414.99,471449.98,468675.19,2012,7,30
9,2012-08-03,533887.54,0,90.23,3.417,225.7070437,5.277,495951.0,513991.57,578790.36,586289.08,554879.67,522815.45,2012,8,31
9,2012-08-10,538713.47,0,88.66,3.494,225.7170094,5.277,533887.54,495951.0,536537.64,592572.3,520284.79,481897.98,2012,8,32
9,2012-08-17,535153.47,0,86.37,3.571,225.7995323,5.277,538713.47,533887.54,513991.57,571463.93,540819.44,499325.38,2012,8,33
9,2012-08-24,572887.78,0,77.9,3.62,225.9364729,5.277,535153.47,538713.47,495951.0,547226.0,542663.53,506789.66,2012,8,34
9,2012-08-31,576879.15,0,80.71,3.638,226.0734135,5.277,572887.78,535153.47,533887.54,583648.59,544643.33,511049.06,2012,8,35
9,2012-09-07,565812.29,1,87.93,3.73,226.2103541,5.277,576879.15,572887.78,538713.47,582525.42,528784.86,484835.2,2012,9,36
9,2012-09-14,523427.35,0,73.55,3.717,226.3567545,5.277,565812.29,576879.15,535153.47,564606.1,500274.03,463448.59,2012,9,37
9,2012-09-21,533756.88,0,69.92,3.721,226.5599138,5.277,523427.35,565812.29,572887.78,562173.12,506743.78,452905.22,2012,9,38
9,2012-09-28,516361.06,0,76.8,3.666,226.7630732,5.277,533756.88,523427.35,576879.15,544770.7,508567.04,495692.19,2012,9,39
9,2012-10-05,606755.3,0,66.61,3.617,226.9662325,4.954,516361.06,533756.88,565812.29,578790.36,553836.98,505069.21,2012,10,40
9,2012-10-12,558464.8,0,60.09,3.601,227.1693919,4.954,606755.3,516361.06,523427.35,536537.64,529515.66,454769.68,2012,10,41
9,2012-10-19,542009.46,0,68.01,3.594,227.214288,4.954,558464.8,606755.3,533756.88,513991.57,557075.21,466322.76,2012,10,42
9,2012-10-26,549731.49,0,69.52,3.506,227.2328068,4.954,542009.46,558464.8,516361.06,495951.0,548527.49,508801.61,2012,10,43
10,2011-02-04,1968045.91,0,44.88,3.348,127.7195806,8.744,1715769.05,1677556.18,1714309.9,1832211.96,2193048.75,597855.07,2011,2,5
10,2011-02-11,2115408.31,1,51.51,3.381,127.859129,8.744,1968045.91,1715769.05,1710803.59,1895901.59,2176028.52,594574.12,2011,2,6
10,2011-02-18,2106934.55,0,61.77,3.43,127.99525,8.744,2115408.31,1968045.91,1677556.18,1949177.13,2113432.58,542414.27,2011,2,7
10,2011-02-25,1967996.71,0,53.59,3.398,128.13,8.744,2106934.55,2115408.31,1715769.05,2939946.38,2006774.96,814753.5,2011,2,8
10,2011-03-04,1958003.19,0,56.96,3.674,128.26475,8.744,1967996.71,2106934.55,1968045.91,2251206.64,1987090.09,613115.21,2011,3,9
10,2011-03-11,1933469.15,0,64.22,3.63,128.3995,8.744,1958003.19,1967996.71,2115408.31,2411790.21,1941346.13,630327.28,2011,3,10
10,2011-03-18,1884734.31,0,70.12,3.892,128.5121935,8.744,1933469.15,1958003.19,2106934.55,2811646.85,1946875.06,705557.97,2011,3,11
10,2011-03-25,1815798.85,0,62.53,3.716,128.6160645,8.744,1884734.31,1933469.15,1967996.71,3749057.69,1893532.46,905324.68,2011,3,12
10,2011-04-01,1827733.18,0,67.64,3.772,128.7199355,8.494,1815798.85,1884734.31,1958003.19,1707298.14,2138651.97,549788.36,2011,4,13
10,2011-04-08,1870720.73,0,73.03,3.818,128.8238065,8.494,1827733.18,1815798.85,1933469.15,1714309.9,2041069.37,519585.67,2011,4,14
10,2011-04-15,1781767.22,0,61.05,4.089,128.9107333,8.494,1870720.73,1827733.18,1884734.31,1710803.59,1826241.44,474964.6,2011,4,15
10,2011-04-22,2004831.14,0,75.93,3.917,128.9553,8.494,1781767.22,1870720.73,1815798.85,1677556.18,1829521.83,480130.04,2011,4,16
10,2011-04-29,1873646.34,0,73.38,4.151,128.9998667,8.494,2004831.14,1781767.22,1827733.18,1715769.05,1790694.59,482451.21,2011,4,17
10,2011-05-06,1841369.99,0,73.56,4.193,129.0444333,8.494,1873646.34,2004831.14,1870720.73,1968045.91,1921432.16,549967.89,2011,5,18
10,2011-05-13,1712995.44,0,74.04,4.202,129.089,8.494,1841369.99,1873646.34,1781767.22,2115408.31,1808056.41,609736.12,2011,5,19
10,2011-05-20,1720908.01,0,72.62,3.99,129.0756774,8.494,1712995.44,1841369.99,2004831.14,2106934.55,1847613.58,658965.05,2011,5,20
10,2011-05-27,1743000.38,0,78.62,3.933,129.0623548,8.494,1720908.01,1712995.44,1873646.34,1967996.71,1904618.17,563578.79,2011,5,21
10,2011-06-03,1792210.89,0,81.87,3.893,129.0490323,8.494,1743000.38,1720908.01,1841369.99,1958003.19,1931406.28,619498.28,2011,6,22
10,2011-06-10,1740063.1,0,84.57,3.981,129.0357097,8.494,1792210.89,1743000.38,1712995.44,1933469.15,1827521.71,574955.95,2011,6,23
10,2011-06-17,1817934.76,0,87.96,3.935,129.0432,8.494,1740063.1,1792210.89,1720908.01,1884734.31,1837636.24,550373.57,2011,6,24
10,2011-06-24,1711813.13,0,90.69,3.807,129.0663,8.494,1817934.76,1740063.1,1743000.38,1815798.85,1768172.31,550791.32,2011,6,25
10,2011-07-01,1751369.75,0,95.36,3.842,129.0894,8.257,1711813.13,1817934.76,1792210.89,1827733.18,1845893.87,574985.37,2011,7,26
10,2011-07-08,1699708.38,0,88.57,3.793,129.1125,8.257,1751369.75,1711813.13,1740063.1,1870720.73,1769793.37,677885.99,2011,7,27
10,2011-07-15,1775068.4,0,86.01,3.779,129.1338387,8.257,1699708.38,1751369.75,1817934.76,1781767.22,1828052.47,578539.86,2011,7,28
10,2011-07-22,1774342.61,0,88.59,3.697,129.1507742,8.257,1775068.4,1699708.38,1711813.13,2004831.14,1831676.03,542819.03,2011,7,29
10,2011-07-29,1745841.33,0,86.75,3.694,129.1677097,8.257,1774342.61,1775068.4,1751369.75,1873646.34,1832664.03,550414.99,2011,7,30
10,2011-08-05,1886299.98,0,89.8,3.803,129.1846452,8.257,1745841.33,1774342.61,1699708.38,1841369.99,1949236.09,586289.08,2011,8,31
10,2011-08-12,1917397.63,0,85.61,3.794,129.2015806,8.257,1886299.98,1745841.33,1775068.4,1712995.44,1962996.7,592572.3,2011,8,32
10,2011-08-19,1954849.68,0,87.4,3.743,129.2405806,8.257,1917397.63,1886299.98,1774342.61,1720908.01,1983190.56,571463.93,2011,8,33
10,2011-08-26,1728399.07,0,91.59,3.663,129.2832581,8.257,1954849.68,1917397.63,1745841.33,1743000.38,1727565.42,547226.0,2011,8,34
10,2011-09-02,1758587.35,0,91.61,3.798,129.3259355,8.257,1728399.07,1954849.68,1886299.98,1792210.89,1766331.45,583648.59,2011,9,35
10,2011-09-09,1670579.82,1,89.06,3.771,129.3686129,8.257,1758587.35,1728399.07,1917397.63,1740063.1,1720530.23,582525.42,2011,9,36
10,2011-09-16,1650894.3,0,77.49,3.784,129.4306,8.257,1670579.82,1758587.35,1954849.68,1817934.76,1716755.78,564606.1,2011,9,37
10,2011-09-23,1685910.53,0,82.51,3.789,129.5183333,8.257,1650894.3,1670579.82,1728399.07,1711813.13,1655036.75,562173.12,2011,9,38
10,2011-09-30,1627707.31,0,82.27,3.877,129.6060667,8.257,1685910.53,1650894.3,1758587.35,1751369.75,1645892.97,544770.7,2011,9,39
10,2011-10-07,1788227.6,0,75.01,3.827,129.6938,7.874,1627707.31,1685910.53,1670579.82,1699708.38,1772192.42,578790.36,2011,10,40
10,2011-10-14,1704753.02,0,70.27,3.698,129.7706452,7.874,1788227.6,1627707.31,1650894.3,1775068.4,1703850.25,536537.64,2011,10,41
10,2011-10-21,1745928.56,0,77.91,3.842,129.7821613,7.874,1704753.02,1788227.6,1685910.53,1774342.61,1740234.06,513991.57,2011,10,42
10,2011-10-28,1771792.97,0,72.79,3.843,129.7936774,7.874,1745928.56,1704753.02,1627707.31,1745841.33,1741308.56,495951.0,2011,10,43
10,2011-11-04,1904438.59,0,68.57,3.828,129.8051935,7.874,1771792.97,1745928.56,1788227.6,1886299.98,1832211.96,533887.54,2011,11,44
10,2011-11-11,2076570.84,0,55.28,3.677,129.8167097,7.874,1904438.59,1771792.97,1704753.02,1917397.63,1895901.59,538713.47,2011,11,45
10,2011-11-18,1869087.85,0,58.97,3.669,129.8268333,7.874,2076570.84,1904438.59,1745928.56,1954849.68,1949177.13,535153.47,2011,11,46
10,2011-11-25,2950198.64,1,60.68,3.76,129.8364,7.874,1869087.85,2076570.84,1771792.97,1728399.07,2939946.38,572887.78,2011,11,47
10,2011-12-02,2068097.18,0,57.29,3.701,129.8459667,7.874,2950198.64,1869087.85,1904438.59,1758587.35,2251206.64,576879.15,2011,12,48
10,2011-12-09,2429310.9,0,42.58,3.644,129.8555333,7.874,2068097.18,2950198.64,2076570.84,1670579.82,2411790.21,565812.29,2011,12,49
10,2011-12-16,2555031.18,0,50.53,3.489,129.8980645,7.874,2429310.9,2068097.18,1869087.85,1650894.3,2811646.85,523427.35,2011,12,50
10,2011-12-23,3487986.89,0,48.36,3.541,129.9845484,7.874,2555031.18,2429310.9,2950198.64,1685910.53,3749057.69,533756.88,2011,12,51
10,2011-12-30,1930690.37,1,48.92,3.428,130.0710323,7.874,3487986.89,2555031.18,2068097.18,1627707.31,1707298.14,516361.06,2011,12,52
10,2012-01-06,1683401.78,0,59.85,3.443,130.1575161,7.545,1930690.37,3487986.89,2429310.9,1788227.6,1714309.9,606755.3,2012,1,1
10,2012-01-13,1711562.73,0,51.0,3.477,130.244,7.545,1683401.78,1930690.37,2555031.18,1704753.02,1710803.59,558464.8,2012,1,2
10,2012-01-20,1675562.94,0,54.51,3.66,130.2792258,7.545,1711562.73,1683401.78,3487986.89,1745928.56,1677556.18,542009.46,2012,1,3
10,2012-01-27,1632406.0,0,53.59,3.675,130.3144516,7.545,1675562.94,1711562.73,1930690.37,1771792.97,1715769.05,549731.49,2012,1,4
10,2012-02-03,1867403.01,0,56.85,3.543,130.3496774,7.545,1632406.0,1675562.94,1683401.78,1904438.59,1968045.91,2193048.75,2012,2,5
10,2012-02-10,2218595.8,1,55.73,3.722,130.3849032,7.545,1867403.01,1632406.0,1711562.73,2076570.84,2115408.31,2176028.52,2012,2,6
10,2012-02-17,2168709.76,0,54.12,3.781,130.4546207,7.545,2218595.8,1867403.01,1675562.94,1869087.85,2106934.55,2113432.58,2012,2,7
10,2012-02-24,2039415.74,0,56.02,3.95,130.5502069,7.545,2168709.76,2218595.8,1632406.0,2950198.64,1967996.71,2006774.96,2012,2,8
10,2012-03-02,1990371.02,0,57.62,3.882,130.6457931,7.545,2039415.74,2168709.76,1867403.01,2068097.18,1958003.19,1987090.09,2012,3,9
10,2012-03-09,1917483.1,0,57.65,3.963,130.7413793,7.545,1990371.02,2039415.74,2218595.8,2429310.9,1933469.15,1941346.13,2012,3,10
10,2012-03-16,1930814.66,0,62.11,4.273,130.8261935,7.545,1917483.1,1990371.02,2168709.76,2555031.18,1884734.31,1946875.06,2012,3,11
10,2012-03-23,1837457.69,0,56.54,4.288,130.8966452,7.545,1930814.66,1917483.1,2039415.74,3487986.89,1815798.85,1893532.46,2012,3,12
10,2012-03-30,1815760.42,0,67.92,4.294,130.9670968,7.545,1837457.69,1930814.66,1990371.02,1930690.37,1827733.18,2138651.97,2012,3,13
10,2012-04-06,2163384.17,0,65.99,4.282,131.0375484,7.382,1815760.42,1837457.69,1917483.1,1683401.78,1870720.73,2041069.37,2012,4,14
10,2012-04-13,1974687.51,0,70.28,4.254,131.108,7.382,2163384.17,1815760.42,1930814.66,1711562.73,1781767.22,1826241.44,2012,4,15
10,2012-04-20,1777166.53,0,67.75,4.111,131.1173333,7.382,1974687.51,2163384.17,1837457.69,1675562.94,2004831.14,1829521.83,2012,4,16
10,2012-04-27,1712987.56,0,80.11,4.088,131.1266667,7.382,1777166.53,1974687.51,1815760.42,1632406.0,1873646.34,1790694.59,2012,4,17
10,2012-05-04,1821364.42,0,77.02,4.058,131.136,7.382,1712987.56,1777166.53,2163384.17,1867403.01,1841369.99,1921432.16,2012,5,18
10,2012-05-11,1792345.3,0,76.03,4.186,131.1453333,7.382,1821364.42,1712987.56,1974687.51,2218595.8,1712995.44,1808056.41,2012,5,19
10,2012-05-18,1795152.73,0,85.19,4.308,131.0983226,7.382,1792345.3,1821364.42,1777166.53,2168709.76,1720908.01,1847613.58,2012,5,20
10,2012-05-25,1830939.1,0,86.03,4.127,131.0287742,7.382,1795152.73,1792345.3,1712987.56,2039415.74,1743000.38,1904618.17,2012,5,21
10,2012-06-01,1767471.48,0,80.06,4.277,130.9592258,7.382,1830939.1,1795152.73,1821364.42,1990371.02,1792210.89,1931406.28,2012,6,22
10,2012-06-08,1840491.41,0,86.87,4.103,130.8896774,7.382,1767471.48,1830939.1,1792345.3,1917483.1,1740063.1,1827521.71,2012,6,23
10,2012-06-15,1811562.88,0,88.58,4.144,130.8295333,7.382,1840491.41,1767471.48,1795152.73,1930814.66,1817934.76,1837636.24,2012,6,24
10,2012-06-22,1755334.18,0,89.92,4.014,130.7929,7.382,1811562.88,1840491.41,1830939.1,1837457.69,1711813.13,1768172.31,2012,6,25
10,2012-06-29,1707481.9,0,91.36,3.875,130.7562667,7.382,1755334.18,1811562.88,1767471.48,1815760.42,1751369.75,1845893.87,2012,6,26
10,2012-07-06,1805999.79,0,86.87,3.666,130.7196333,7.17,1707481.9,1755334.18,1840491.41,2163384.17,1699708.38,1769793.37,2012,7,27
10,2012-07-13,1765571.91,0,89.8,3.723,130.683,7.17,1805999.79,1707481.9,1811562.88,1974687.51,1775068.4,1828052.47,2012,7,28
10,2012-07-20,1869967.03,0,84.45,3.589,130.7012903,7.17,1765571.91,1805999.79,1755334.18,1777166.53,1774342.61,1831676.03,2012,7,29
10,2012-07-27,1817603.66,0,83.98,3.769,130.7195806,7.17,1869967.03,1765571.91,1707481.9,1712987.56,1745841.33,1832664.03,2012,7,30
10,2012-08-03,1939440.09,0,84.76,3.595,130.737871,7.17,1817603.66,1869967.03,1805999.79,1821364.42,1886299.98,1949236.09,2012,8,31
10,2012-08-10,1880436.94,0,90.78,3.811,130.7561613,7.17,1939440.09,1817603.66,1765571.91,1792345.3,1917397.63,1962996.7,2012,8,32
10,2012-08-17,1827797.4,0,88.83,4.002,130.7909677,7.17,1880436.94,1939440.09,1869967.03,1795152.73,1954849.68,1983190.56,2012,8,33
10,2012-08-24,1764984.15,0,82.5,4.055,130.8381613,7.17,1827797.4,1880436.94,1817603.66,1830939.1,1728399.07,1727565.42,2012,8,34
10,2012-08-31,1650285.54,0,86.97,3.886,130.8853548,7.17,1764984.15,1827797.4,1939440.09,1767471.48,1758587.35,1766331.45,2012,8,35
10,2012-09-07,1708283.28,1,83.07,4.124,130.9325484,7.17,1650285.54,1764984.15,1880436.94,1840491.41,1670579.82,1720530.23,2012,9,36
10,2012-09-14,1640168.99,0,78.47,3.966,130.9776667,7.17,1708283.28,1650285.54,1827797.4,1811562.88,1650894.3,1716755.78,2012,9,37
10,2012-09-21,1671857.57,0,81.93,4.125,131.0103333,7.17,1640168.99,1708283.28,1764984.15,1755334.18,1685910.53,1655036.75,2012,9,38
10,2012-09-28,1694862.41,0,82.52,3.966,131.043,7.17,1671857.57,1640168.99,1650285.54,1707481.9,1627707.31,1645892.97,2012,9,39
10,2012-10-05,1758971.38,0,80.88,4.132,131.0756667,6.943,1694862.41,1671857.57,1708283.28,1805999.79,1788227.6,1772192.42,2012,10,40
10,2012-10-12,1713889.11,0,76.03,4.468,131.1083333,6.943,1758971.38,1694862.41,1640168.99,1765571.91,1704753.02,1703850.25,2012,10,41
10,2012-10-19,1734834.82,0,72.71,4.449,131.1499677,6.943,1713889.11,1758971.38,1671857.57,1869967.03,1745928.56,1740234.06,2012,10,42
10,2012-10-26,1744349.05,0,70.5,4.301,131.1930968,6.943,1734834.82,1713889.11,1694862.41,1817603.66,1771792.97,1741308.56,2012,10,43
11,2011-02-04,1422546.05,0,47.17,2.989,215.8863367,7.551,1100418.69,1187776.19,1178905.44,1332759.13,1528008.64,1904438.59,2011,2,5
11,2011-02-11,1419236.9,1,44.61,3.022,216.2660913,7.551,1422546.05,1100418.69,1194449.78,1281675.6,1574684.08,2076570.84,2011,2,6
11,2011-02-18,1554747.15,0,61.5,3.045,216.5843571,7.551,1419236.9,1422546.05,1187776.19,1292346.57,1503298.7,1869087.85,2011,2,7
11,2011-02-25,1323999.36,0,68.74,3.065,216.8780275,7.551,1554747.15,1419236.9,1100418.69,1757242.51,1336404.65,2950198.64,2011,2,8
11,2011-03-04,1399456.99,0,66.5,3.288,217.1716979,7.551,1323999.36,1554747.15,1422546.05,1380522.64,1426622.65,2068097.18,2011,3,9
11,2011-03-11,1314557.31,0,63.29,3.459,217.4653683,7.551,1399456.99,1323999.36,1419236.9,1564516.43,1331883.16,2429310.9,2011,3,10
11,2011-03-18,1391813.69,0,70.17,3.488,217.7235226,7.551,1314557.31,1399456.99,1554747.15,1843971.15,1364207.0,2555031.18,2011,3,11
11,2011-03-25,1229777.24,0,73.74,3.473,217.9674705,7.551,1391813.69,1314557.31,1323999.36,2306265.36,1245624.27,3487986.89,2011,3,12
11,2011-04-01,1258674.12,0,69.1,3.524,218.2114184,7.574,1229777.24,1391813.69,1399456.99,1172003.1,1446210.26,1930690.37,2011,4,13
11,2011-04-08,1327401.06,0,73.57,3.622,218.4553663,7.574,1258674.12,1229777.24,1314557.31,1178905.44,1470308.32,1683401.78,2011,4,14
11,2011-04-15,1312905.8,0,76.64,3.743,218.6788642,7.574,1327401.06,1258674.12,1391813.69,1194449.78,1323243.35,1711562.73,2011,4,15
11,2011-04-22,1388118.53,0,78.31,3.807,218.851237,7.574,1312905.8,1327401.06,1229777.24,1187776.19,1283766.55,1675562.94,2011,4,16
11,2011-04-29,1357589.89,0,79.97,3.81,219.0236099,7.574,1388118.53,1312905.8,1258674.12,1100418.69,1239766.89,1632406.0,2011,4,17
11,2011-05-06,1331453.41,0,71.39,3.906,219.1959827,7.574,1357589.89,1388118.53,1327401.06,1422546.05,1312329.78,1867403.01,2011,5,18
11,2011-05-13,1277959.42,0,80.93,3.899,219.3683556,7.574,1331453.41,1357589.89,1312905.8,1419236.9,1266796.13,2218595.8,2011,5,19
11,2011-05-20,1239466.97,0,76.97,3.907,219.127216,7.574,1277959.42,1331453.41,1388118.53,1554747.15,1271646.62,2168709.76,2011,5,20
11,2011-05-27,1216876.52,0,85.61,3.786,218.8860765,7.574,1239466.97,1277959.42,1357589.89,1323999.36,1264272.52,2039415.74,2011,5,21
11,2011-06-03,1343637.0,0,86.14,3.699,218.6449369,7.574,1216876.52,1239466.97,1331453.41,1399456.99,1396322.19,1990371.02,2011,6,22
11,2011-06-10,1314626.75,0,85.79,3.648,218.4037974,7.574,1343637.0,1216876.52,1277959.42,1314557.31,1339570.85,1917483.1,2011,6,23
11,2011-06-17,1337506.74,0,87.9,3.637,218.3551748,7.574,1314626.75,1343637.0,1239466.97,1391813.69,1336522.92,1930814.66,2011,6,24
11,2011-06-24,1254587.84,0,86.13,3.594,218.45094,7.574,1337506.74,1314626.75,1216876.52,1229777.24,1262025.08,1837457.69,2011,6,25
11,2011-07-01,1297472.06,0,86.43,3.524,218.5467052,7.567,1254587.84,1337506.74,1343637.0,1258674.12,1302600.14,1815760.42,2011,7,26
11,2011-07-08,1334627.96,0,87.17,3.48,218.6424704,7.567,1297472.06,1254587.84,1314626.75,1327401.06,1280156.47,2163384.17,2011,7,27
11,2011-07-15,1266546.73,0,88.3,3.575,218.7275216,7.567,1334627.96,1297472.06,1337506.74,1312905.8,1290609.54,1974687.51,2011,7,28
11,2011-07-22,1290576.44,0,87.8,3.651,218.7857881,7.567,1266546.73,1334627.96,1254587.84,1388118.53,1244390.03,1777166.53,2011,7,29
11,2011-07-29,1212938.67,0,89.46,3.682,218.8440545,7.567,1290576.44,1266546.73,1297472.06,1357589.89,1250178.89,1712987.56,2011,7,30
11,2011-08-05,1403198.94,0,90.04,3.684,218.9023209,7.567,1212938.67,1290576.44,1334627.96,1331453.41,1369634.92,1821364.42,2011,8,31
11,2011-08-12,1354188.43,0,90.3,3.638,218.9605873,7.567,1403198.94,1212938.67,1266546.73,1277959.42,1384339.1,1792345.3,2011,8,32
11,2011-08-19,1484169.74,0,89.51,3.554,219.023271,7.567,1354188.43,1403198.94,1290576.44,1239466.97,1430192.37,1795152.73,2011,8,33
11,2011-08-26,1304706.75,0,89.09,3.523,219.0866908,7.567,1484169.74,1354188.43,1212938.67,1216876.52,1311263.07,1830939.1,2011,8,34
11,2011-09-02,1297792.41,0,91.44,3.533,219.1501106,7.567,1304706.75,1484169.74,1403198.94,1343637.0,1303914.27,1767471.48,2011,9,35
11,2011-09-09,1249439.95,1,84.91,3.546,219.2135305,7.567,1297792.41,1304706.75,1354188.43,1314626.75,1231428.46,1840491.41,2011,9,36
11,2011-09-16,1270816.01,0,85.11,3.526,219.3972867,7.567,1249439.95,1297792.41,1484169.74,1337506.74,1215676.31,1811562.88,2011,9,37
11,2011-09-23,1235775.15,0,82.14,3.467,219.7414914,7.567,1270816.01,1249439.95,1304706.75,1254587.84,1170103.25,1755334.18,2011,9,38
11,2011-09-30,1190515.83,0,84.4,3.355,220.085696,7.567,1235775.15,1270816.01,1297792.41,1297472.06,1182490.46,1707481.9,2011,9,39
11,2011-10-07,1346271.06,0,76.97,3.285,220.4299007,7.197,1190515.83,1235775.15,1249439.95,1334627.96,1293472.8,1805999.79,2011,10,40
11,2011-10-14,1286388.96,0,75.56,3.274,220.7486167,7.197,1346271.06,1190515.83,1270816.01,1266546.73,1175003.67,1765571.91,2011,10,41
11,2011-10-21,1325107.53,0,70.91,3.353,220.9144005,7.197,1286388.96,1346271.06,1235775.15,1290576.44,1169831.38,1869967.03,2011,10,42
11,2011-10-28,1310684.1,0,72.66,3.372,221.0801842,7.197,1325107.53,1286388.96,1190515.83,1212938.67,1195036.0,1817603.66,2011,10,43
11,2011-11-04,1458287.38,0,61.13,3.332,221.245968,7.197,1310684.1,1325107.53,1346271.06,1403198.94,1332759.13,1939440.09,2011,11,44
11,2011-11-11,1366053.69,0,64.2,3.297,221.4117517,7.197,1458287.38,1310684.1,1286388.96,1354188.43,1281675.6,1880436.94,2011,11,45
11,2011-11-18,1315091.63,0,66.17,3.308,221.6432852,7.197,1366053.69,1458287.38,1325107.53,1484169.74,1292346.57,1827797.4,2011,11,46
11,2011-11-25,1848953.48,1,70.03,3.236,221.9011185,7.197,1315091.63,1366053.69,1310684.1,1304706.75,1757242.51,1764984.15,2011,11,47
11,2011-12-02,1399322.44,0,56.89,3.172,222.1589519,7.197,1848953.48,1315091.63,1458287.38,1297792.41,1380522.64,1650285.54,2011,12,48
11,2011-12-09,1646655.94,0,50.63,3.158,222.4167852,7.197,1399322.44,1848953.48,1366053.69,1249439.95,1564516.43,1708283.28,2011,12,49
11,2011-12-16,1783910.06,0,59.69,3.159,222.6426418,7.197,1646655.94,1399322.44,1315091.63,1270816.01,1843971.15,1640168.99,2011,12,50
11,2011-12-23,2213518.5,0,54.29,3.112,222.8258628,7.197,1783910.06,1646655.94,1848953.48,1235775.15,2306265.36,1671857.57,2011,12,51
11,2011-12-30,1352084.21,1,48.86,3.129,223.0090839,7.197,2213518.5,1783910.06,1399322.44,1190515.83,1172003.1,1694862.41,2011,12,52
11,2012-01-06,1283885.55,0,54.44,3.157,223.1923049,6.833,1352084.21,2213518.5,1646655.94,1346271.06,1178905.44,1758971.38,2012,1,1
11,2012-01-13,1264736.59,0,53.1,3.261,223.3755259,6.833,1283885.55,1352084.21,1783910.06,1286388.96,1194449.78,1713889.11,2012,1,2
11,2012-01-20,1207303.29,0,56.43,3.268,223.4700552,6.833,1264736.59,1283885.55,2213518.5,1325107.53,1187776.19,1734834.82,2012,1,3
11,2012-01-27,1162675.85,0,58.36,3.29,223.5645845,6.833,1207303.29,1264736.59,1352084.21,1310684.1,1100418.69,1744349.05,2012,1,4
11,2012-02-03,1376732.18,0,60.24,3.36,223.6591137,6.833,1162675.85,1207303.29,1283885.55,1458287.38,1422546.05,1528008.64,2012,2,5
11,2012-02-10,1574287.76,1,52.23,3.409,223.753643,6.833,1376732.18,1162675.85,1264736.59,1366053.69,1419236.9,1574684.08,2012,2,6
11,2012-02-17,1569607.94,0,52.77,3.51,223.9170153,6.833,1574287.76,1376732.18,1207303.29,1315091.63,1554747.15,1503298.7,2012,2,7
11,2012-02-24,1379473.03,0,61.11,3.555,224.1320199,6.833,1569607.94,1574287.76,1162675.85,1848953.48,1323999.36,1336404.65,2012,2,8
11,2012-03-02,1438383.44,0,62.61,3.63,224.3470245,6.833,1379473.03,1569607.94,1376732.18,1399322.44,1399456.99,1426622.65,2012,3,9
11,2012-03-09,1413382.76,0,61.44,3.669,224.5620291,6.833,1438383.44,1379473.03,1574287.76,1646655.94,1314557.31,1331883.16,2012,3,10
11,2012-03-16,1441884.28,0,64.21,3.734,224.7166953,6.833,1413382.76,1438383.44,1569607.94,1783910.06,1391813.69,1364207.0,2012,3,11
11,2012-03-23,1300593.61,0,67.16,3.787,224.7909104,6.833,1441884.28,1413382.76,1379473.03,2213518.5,1229777.24,1245624.27,2012,3,12
11,2012-03-30,1300104.03,0,70.23,3.845,224.8651254,6.833,1300593.61,1441884.28,1438383.44,1352084.21,1258674.12,1446210.26,2012,3,13
11,2012-04-06,1596325.01,0,74.19,3.891,224.9393405,6.664,1300104.03,1300593.61,1413382.76,1283885.55,1327401.06,1470308.32,2012,4,14
11,2012-04-13,1472752.01,0,72.74,3.891,225.0135556,6.664,1596325.01,1300104.03,1441884.28,1264736.59,1312905.8,1323243.35,2012,4,15
